year,round,pick,team,player,overall_rank,pos,dob,bt,school_committed,school,conference,slot_value,expected_signing,signing_bonus,pool_impact,pool_round,diff_from_slot,hs,classification,juco,signed,player_age,rank_minus_pick,code_round,code_age,code_dist
2022,4,126,Seattle Mariners,Ashton Izzi,,P,2003-11-18,R/R,Wichita State,,,474900,474900,1100000,-1100000,Yes,1.3162771109707307,True,HS SR,No,Yes,18.673972602739727,,C,H,N
2022,4,127,St. Louis Cardinals,Jimmy Crooks,261,C,2001-07-19,L/R,,Oklahoma,Big 12,470300,470300,470000,-470000,Yes,-0.0006378907080586859,False,4YR JR,No,Yes,21.008219178082193,134,C,K,R
2022,4,128,Toronto Blue Jays,Ryan Jennings,,P,1999-06-23,R/R,,Louisiana Tech,C-USA,465600,465600,70000,-70000,Yes,-0.8496563573883161,False,4YR 5S,No,Yes,23.08219178082192,,C,M,N
2022,4,129,Boston Red Sox,Chase Meidroth,259,2B,2001-07-23,R/R,,San Diego,WCC,461200,461200,270000,-270000,Yes,-0.41457068516912404,False,4YR SR,No,Yes,20.997260273972604,130,C,J,R
2022,4,130,New York Yankees,Anthony Hall,132,OF,2001-02-09,L/L,,Oregon,Pac-12,456500,456500,460000,-460000,Yes,0.007667031763417305,False,4YR JR,No,Yes,21.446575342465753,2,C,K,Q
2022,4,131,Chicago White Sox,Jordan Sprinkle,156,SS,2001-03-06,R/R,,UC Santa Barbara,Big West,452900,452900,450000,-450000,Yes,-0.006403179509825568,False,4YR JR,No,Yes,21.378082191780823,25,C,K,Q
2022,4,132,Milwaukee Brewers,Matthew Wood,180,C,2001-03-02,L/R,,Penn State,Big Ten,448400,448400,350000,-350000,Yes,-0.21944692239072258,False,4YR JR,No,Yes,21.389041095890413,48,C,K,Q
2022,4,133,Houston Astros,Trey Dombroski,116,P,2001-03-13,R/L,,Monmouth,CAA,443900,443900,440000,-440000,Yes,-0.00878576255913494,False,4YR JR,No,Yes,21.35890410958904,-17,C,K,P
2022,4,134,Tampa Bay Rays,Dominic Keegan,227,C,2000-08-01,R/R,,Vanderbilt,SEC,439600,439600,400000,-400000,Yes,-0.09008189262966333,False,4YR SR,No,Yes,21.972602739726028,93,C,K,R
2022,4,135,Los Angeles Dodgers,Nick Biddison,532,OF,2000-07-30,R/R,,Virginia Tech,ACC,435200,435200,380000,-380000,Yes,-0.12683823529411764,False,4YR JR,No,Yes,21.97808219178082,397,C,K,R
2022,4,136,San Francisco Giants,Spencer Miles,237,P,2000-07-26,L/R,,Missouri,SEC,431100,431100,350000,-350000,Yes,-0.18812340524240315,False,4YR JR,No,Yes,21.98904109589041,101,C,K,R
2022,5,137,Baltimore Orioles,Trace Bright,234,P,2000-10-26,R/R,,Auburn,SEC,426800,426800,400000,-400000,Yes,-0.06279287722586692,False,4YR SR,No,Yes,21.736986301369864,97,C,K,R
2022,5,138,Arizona Diamondbacks,Andrew Pintar,226,SS,2001-03-23,R/R,,BYU,WCC,422600,422600,320000,-320000,Yes,-0.24278277330809275,False,4YR JR,No,Yes,21.33150684931507,88,C,K,R
2022,5,139,Texas Rangers,Chandler Pollard,111,OF,2004-05-03,R/R,Washington State,,,418500,418500,420000,-420000,Yes,0.0035842293906810036,True,HS SR,No,Yes,18.216438356164385,-28,C,H,P
2022,5,140,Pittsburgh Pirates,Tres Gonzalez,165,OF,2000-10-04,L/L,,Georgia Tech,ACC,414600,414600,350000,-350000,Yes,-0.155812831644959,False,4YR JR,No,Yes,21.797260273972604,25,C,K,Q
2022,5,141,Washington Nationals,Jared McKenzie,135,CF,2001-05-16,L/L,,Baylor,Big 12,410500,410500,410000,-410000,Yes,-0.001218026796589525,False,4YR JR,No,Yes,21.183561643835617,-6,C,K,P
2022,5,142,Miami Marlins,Josh White,162,P,2000-11-24,R/R,,California,Pac-12,406500,406500,410000,-410000,Yes,0.008610086100861008,False,4YR JR,No,Yes,21.65753424657534,20,C,K,Q
2022,5,143,Chicago Cubs,Brandon Birdsell,133,P,2000-03-23,R/R,,Texas Tech,Big 12,402400,402400,390000,-390000,Yes,-0.030815109343936383,False,4YR SR,No,Yes,22.33150684931507,-10,C,L,P
2022,5,144,Minnesota Twins,Ben Ross,688,SS,2001-06-06,R/R,,Notre Dame College,,398500,398500,220000,-220000,Yes,-0.4479297365119197,False,4YR JR,No,Yes,21.126027397260273,544,C,K,R
2022,5,145,Kansas City Royals,Hunter Patteson,200,P,2000-04-04,L/L,,UCF,AAC,394500,394500,390000,-390000,Yes,-0.011406844106463879,False,4YR JR,No,Yes,22.2986301369863,55,C,L,R
2022,5,146,Colorado Rockies,Connor Staine,104,P,2001-01-12,R/R,,UCF,AAC,390800,390800,400000,-400000,Yes,0.02354145342886387,False,4YR JR,No,Yes,21.523287671232875,-42,C,K,P
2022,5,147,Detroit Tigers,Luke Gold,145,2B,2000-10-10,R/R,,Boston College,ACC,386900,386900,390000,-390000,Yes,0.008012406306539157,False,4YR JR,No,Yes,21.78082191780822,-2,C,K,P
2022,5,148,Los Angeles Angels,Sonny DiChiara,192,1B,1999-07-29,R/R,,Auburn,SEC,383200,383200,170000,-170000,Yes,-0.5563674321503131,False,4YR SR,No,Yes,22.983561643835618,44,C,L,Q
2022,5,149,New York Mets,D'Andre Smith,152,2B,2001-05-10,R/R,,Southern California,Pac-12,379400,379400,380000,-380000,Yes,0.0015814443858724301,False,4YR SO,No,Yes,21.2,3,C,K,Q
2022,5,150,San Diego Padres,Nathan Martorella,163,1B,2001-02-18,L/L,,California,Pac-12,375500,375500,330000,-330000,Yes,-0.12117177097203728,False,4YR JR,No,Yes,21.421917808219177,13,C,K,Q
2022,5,151,Cleveland Guardians,Guy Lipscomb,271,OF,2001-03-11,L/R,,Belmont,,371800,371800,280000,-280000,Yes,-0.24690693921463153,False,4YR SO,No,Yes,21.364383561643837,120,C,K,R
2022,5,152,Philadelphia Phillies,Orion Kerkering,187,P,2001-04-04,R/R,,USF,American Athletic,368300,368300,320000,-320000,Yes,-0.13114308987238665,False,4YR JR,No,Yes,21.2986301369863,35,C,K,Q
2022,5,153,Cincinnati Reds,Cade Hunter,95,C,2000-11-29,L/R,,Virginia Tech,ACC,364600,364600,360000,-360000,Yes,-0.012616566099835436,False,4YR JR,No,Yes,21.643835616438356,-58,C,K,O
2022,5,154,Oakland Athletics,Jack Perkins,282,P,1999-12-26,R/R,,Indiana,Big Ten,361000,361000,270000,-270000,Yes,-0.2520775623268698,False,4YR SR,No,Yes,22.572602739726026,128,C,L,R
2022,5,155,Atlanta Braves,Ignacio Alvarez,,3B,2003-04-11,R/R,,Riverside CC,,357400,357400,500000,-500000,Yes,0.39899272523782875,False,JC J1,Yes,Yes,19.279452054794522,,C,I,N
2022,5,156,Seattle Mariners,Reid VanScoter,,P,1998-11-25,L/L,,Coastal Carolina,Sun Belt,353900,353900,20000,-20000,Yes,-0.9434868606951116,False,4YR 5S,No,Yes,23.65753424657534,,C,M,N
2022,5,157,St. Louis Cardinals,Victor Scott,195,CF,2001-02-12,L/L,,West Virginia,Big 12,350400,350400,350000,-350000,Yes,-0.001141552511415525,False,4YR JR,No,Yes,21.438356164383563,38,C,K,Q
2022,5,158,Toronto Blue Jays,Mason Fluharty,175,P,2001-08-13,R/L,,Liberty,ASUN,347000,347000,220000,-220000,Yes,-0.3659942363112392,False,4YR JR,No,Yes,20.93972602739726,17,C,J,Q
2022,5,159,Boston Red Sox,Noah Dean,136,P,2001-03-10,L/L,,Old Dominion,Sun Belt,344000,344000,330000,-330000,Yes,-0.040697674418604654,False,4YR JR,No,Yes,21.367123287671234,-23,C,K,P
2022,5,160,New York Yankees,Eric Reyzelman,346,P,2001-06-27,R/R,,LSU,SEC,340700,340700,340000,-340000,Yes,-0.002054593484003522,False,4YR JR,No,Yes,21.068493150684933,186,C,K,R
2022,5,161,Chicago White Sox,Tyler Schweitzer,378,P,2000-09-19,L/L,,Ball State,MAC,337600,337600,330000,-330000,Yes,-0.022511848341232227,False,4YR JR,No,Yes,21.838356164383562,217,C,K,R
2022,5,162,Milwaukee Brewers,Will RudyWill Rudy,,P,2001-05-07,R/R,,Cal Poly,Big West,334500,334500,150000,-150000,Yes,-0.5515695067264574,False,4YR JR,No,Yes,21.208219178082192,,C,K,N
2022,5,163,Houston Astros,Nolan DeVos,441,P,2000-08-11,R/R,,Davidson,Atlantic 10,331600,331600,200000,-200000,Yes,-0.3968636911942099,False,4YR JR,No,Yes,21.945205479452056,278,C,K,R
2022,5,164,Tampa Bay Rays,Jalen Battles,139,SS,1999-12-20,R/R,,Arkansas,SEC,328400,328400,250000,-250000,Yes,-0.2387332521315469,False,4YR SR,No,Yes,22.589041095890412,-25,C,L,P
2022,5,165,Los Angeles Dodgers,Sean McLain,186,2B,2001-03-22,R/R,,Arizona State,Pac-12,325400,325400,320000,-320000,Yes,-0.016594960049170254,False,4YR JR,No,Yes,21.334246575342465,21,C,K,Q
2022,5,166,San Francisco Giants,Liam Simon,181,P,2000-10-16,R/R,,Notre Dame,ACC,322600,322600,320000,-320000,Yes,-0.008059516429014259,False,4YR JR,No,Yes,21.764383561643836,15,C,K,Q
2022,6,167,Baltimore Orioles,Douglas Hodo,301,OF,2000-09-25,R/R,,Texas,Big 12,319800,319800,310000,-310000,Yes,-0.030644152595372107,False,4YR JR,No,Yes,21.82191780821918,134,C,K,R
2022,6,168,Arizona Diamondbacks,Will Mabrey,510,P,2000-09-23,L/L,,Tennessee,SEC,317100,317100,230000,-230000,Yes,-0.2746767581204667,False,4YR JR,No,Yes,21.827397260273973,342,C,K,R
2022,6,169,Texas Rangers,Tommy Specht,231,OF,2004-06-24,L/R,Kentucky,,,314400,314400,450000,-450000,Yes,0.4312977099236641,True,HS SR,No,Yes,18.073972602739726,62,C,H,R
2022,6,170,Pittsburgh Pirates,Derek Diamond,212,P,2001-01-04,R/R,,Ole Miss,SEC,311600,311600,310000,-310000,Yes,-0.005134788189987163,False,4YR JR,No,Yes,21.545205479452054,42,C,K,Q
2022,6,171,Washington Nationals,choa Leyva,,3B,2003-10-15,R/R,,,,308900,308900,380000,-380000,Yes,0.23017157656199416,True,HS SR,No,Yes,18.767123287671232,,C,H,N
2022,6,172,Miami Marlins,Jared Poland,385,P,2000-01-12,R/R,,Louisville,ACC,306400,306400,150000,-150000,Yes,-0.5104438642297651,False,4YR SR,No,Yes,22.526027397260275,213,C,L,R
2022,6,173,Chicago Cubs,Will Frisch,158,P,2000-07-14,R/R,,Oregon State,Pac-12,303900,303900,230000,-230000,Yes,-0.24317209608423823,False,4YR JR,No,Yes,22.02191780821918,-15,C,L,P
2022,6,174,Minnesota Twins,Jorel Ortega,507,SS,2001-01-22,R/R,,Tennessee,SEC,301200,301200,250000,-250000,Yes,-0.1699867197875166,False,4YR JR,No,Yes,21.495890410958904,333,C,K,R
2022,6,175,Kansas City Royals,Hayden Dunhurst,146,C,2000-09-19,L/R,,Ole Miss,SEC,298800,298800,300000,-300000,Yes,0.004016064257028112,False,4YR JR,No,Yes,21.838356164383562,-29,C,K,P
2022,6,176,Colorado Rockies,Michael Prosecky,243,P,2001-02-28,L/L,,Louisville,ACC,296300,296300,300000,-300000,Yes,0.012487343908201148,False,4YR JR,No,Yes,21.394520547945206,67,C,K,R
2022,6,177,Detroit Tigers,Danny Serretti,550,SS,2000-05-07,S/R,,North Carolina,ACC,293900,293900,290000,-290000,Yes,-0.013269819666553249,False,4YR SR,No,Yes,22.208219178082192,373,C,L,R
2022,6,178,Los Angeles Angels,Victor Mederos,270,P,2001-06-08,R/R,,Oklahoma State,Big 12,291400,291400,230000,-230000,Yes,-0.21070693205216198,False,4YR SO,No,Yes,21.12054794520548,92,C,K,R
2022,6,179,New York Mets,Tyler Stuart,302,P,1999-10-08,R/R,,Southern Miss,C-USA,288900,288900,220000,-220000,Yes,-0.238490827275874,False,4YR SR,No,Yes,22.78904109589041,123,C,L,R
2022,6,180,San Diego Padres,Jakob Marsee,409,OF,2001-06-28,L/L,,Central Michigan,MAC,286500,286500,250000,-250000,Yes,-0.1273996509598604,False,4YR JR,No,Yes,21.065753424657533,229,C,K,R
2022,6,181,Cleveland Guardians,Dylan DeLucia,207,P,2000-08-01,R/R,,Ole Miss,SEC,284200,284200,280000,-280000,Yes,-0.014778325123152709,False,4YR JR,No,Yes,21.972602739726028,26,C,K,Q
2022,6,182,Philadelphia Phillies,Mavis Graves,479,P,2003-11-20,L/L,Clemson,,,282000,282000,250000,-250000,Yes,-0.11347517730496454,True,HS SR,No,Yes,18.66849315068493,297,C,H,R
2022,6,183,Cincinnati Reds,Zach Maxwell,161,P,2001-01-26,R/R,,Georgia Tech,ACC,279700,279700,220000,-220000,Yes,-0.21344297461565964,False,4YR JR,No,Yes,21.484931506849314,-22,C,K,P
2022,6,184,Oakland Athletics,Brennan Milone,450,3B,2001-05-06,R/R,,Oregon,Pac-12,277300,277300,200000,-200000,Yes,-0.27875946628200504,False,4YR JR,No,Yes,21.21095890410959,266,C,K,R
2022,6,185,Atlanta Braves,Seth Keller,267,P,2004-05-26,R/R,Old Dominion,,,275100,275100,700000,-700000,Yes,1.544529262086514,True,HS SR,No,Yes,18.153424657534245,82,C,H,R
2022,6,186,Seattle Mariners,Josh Hood,327,SS,2000-07-21,R/R,,NC State,ACC,272800,272800,250000,-250000,Yes,-0.08357771260997067,False,4YR SR,No,Yes,22.002739726027396,141,C,L,R
2022,6,187,St. Louis Cardinals,Max Rajcic,110,P,2001-08-03,R/R,,UCLA,Pac-12,270700,270700,600000,-600000,Yes,1.2164758034724787,False,4YR SO,No,Yes,20.96712328767123,-77,C,J,O
2022,6,188,Toronto Blue Jays,T.J. Brock,,P,1999-08-10,R/R,,Ohio State,Big Ten,268500,268500,73000,-73000,Yes,-0.7281191806331471,False,4YR SR,No,Yes,22.95068493150685,,C,L,N
2022,6,189,Boston Red Sox,Alex Hoppe,525,P,1998-12-17,R/R,,UNC Greensboro,SoCon,266400,266400,32000,-32000,Yes,-0.8798798798798799,False,4YR 5S,No,Yes,23.5972602739726,336,C,M,R
2022,6,190,New York Yankees,Chase Hampton,295,P,2001-08-07,R/R,,Texas Tech,Big 12,264000,264000,500000,-500000,Yes,0.8939393939393939,False,4YR SO,No,Yes,20.956164383561642,105,C,J,R
2022,6,191,Chicago White Sox,Eric Adler,232,P,2000-10-12,R/R,,Wake Forest,ACC,261800,261800,200000,-200000,Yes,-0.23605805958747136,False,4YR JR,No,Yes,21.775342465753425,41,C,K,Q
2022,6,192,Milwaukee Brewers,Tyler Woessner,224,P,1999-10-26,R/R,,Central Arizona JC,,259700,259700,100000,-100000,Yes,-0.614940315748941,False,JC J3,Yes,Yes,22.73972602739726,32,C,L,Q
2022,6,193,Houston Astros,Collin Price,451,C,1999-11-15,R/R,,Mercer,SoCon,257500,257500,120000,-120000,Yes,-0.5339805825242718,False,4YR SR,No,Yes,22.684931506849313,258,C,L,R
2022,6,194,Tampa Bay Rays,Gary Gill Hill,361,P,2004-09-20,R/R,Fairleigh Dickinson,,,255500,255500,600000,-600000,Yes,1.3483365949119375,True,HS SR,No,Yes,17.832876712328765,167,C,G,R
2022,6,195,Los Angeles Dodgers,Logan Wagner,248,3B,2004-03-09,S/R,Louisville,,,253400,253400,600000,-600000,Yes,1.3677979479084452,True,HS SR,No,Yes,18.367123287671234,53,C,H,R
2022,6,196,San Francisco Giants,Hayden Birdsong,,P,2001-08-30,R/R,,Eastern Illinois,OVC,251300,251300,190000,-190000,Yes,-0.2439315559092718,False,4YR JR,No,Yes,20.893150684931506,,C,J,N
2022,7,197,Baltimore Orioles,Preston Johnson,565,P,2000-03-11,R/R,,Mississippi State,SEC,249200,249200,330000,-330000,Yes,0.32423756019261635,False,4YR SR,No,Yes,22.364383561643837,368,D,L,R
2022,7,198,Arizona Diamondbacks,Demetrio Crisantes,514,SS,2004-09-05,R/R,Arizona,,,247200,247200,430000,-430000,Yes,0.7394822006472492,True,HS SR,No,Yes,17.873972602739727,316,D,G,R
2022,7,199,Texas Rangers,Luis Ramirez,93,P,2001-04-06,R/R,,Long Beach State,Big West,245000,245000,250000,-250000,Yes,0.02040816326530612,False,4YR JR,No,Yes,21.293150684931508,-106,D,K,O
2022,7,200,Pittsburgh Pirates,J.P. Massey,,P,2000-04-01,R/R,,Minnesota,Big Ten,243000,243000,150000,-150000,Yes,-0.38271604938271603,False,4YR SR,No,Yes,22.306849315068494,,D,L,N
2022,7,201,Washington Nationals,Riley Cornelio,298,P,2000-06-06,R/R,,TCU,Big 12,241600,241600,240000,-240000,Yes,-0.006622516556291391,False,4YR JR,No,Yes,22.126027397260273,97,D,L,R
2022,7,202,Miami Marlins,Kyle Crigger,,P,1999-06-04,R/R,,Louisiana Tech,C-USA,239500,239500,38000,-38000,Yes,-0.8413361169102297,False,4YR 5S,No,Yes,23.134246575342466,,D,M,N
2022,7,203,Chicago Cubs,Nick Hull,,P,1999-08-21,R/R,,Grand Canyon,WAC,237500,237500,25000,-25000,Yes,-0.8947368421052632,False,4YR 5S,No,Yes,22.92054794520548,,D,L,N
2022,7,204,Minnesota Twins,Kyle Jones,355,P,2000-02-07,L/R,,Toledo,MAC,235600,235600,240000,-240000,Yes,0.01867572156196944,False,4YR SR,No,Yes,22.454794520547946,151,D,L,R
2022,7,205,Kansas City Royals,Mack Anglin,307,P,2000-07-05,R/R,,Clemson,ACC,233600,233600,230000,-230000,Yes,-0.015410958904109588,False,4YR JR,No,Yes,22.046575342465754,102,D,L,R
2022,7,206,Colorado Rockies,Kody Huff,182,C,2000-12-11,R/R,,Stanford,Pac-12,231600,231600,230000,-230000,Yes,-0.0069084628670120895,False,4YR JR,No,Yes,21.610958904109587,-24,D,K,P
2022,7,207,Detroit Tigers,Seth Stephenson,,LF,2001-01-10,R/R,,Tennessee,SEC,229800,229800,300000,-300000,Yes,0.30548302872062666,False,4YR JR,No,Yes,21.528767123287672,,D,K,N
2022,7,208,Los Angeles Angels,Roman Phansalkar,411,P,1998-06-02,R/R,,Oklahoma State,Big 12,227800,227800,28000,-28000,Yes,-0.8770851624231782,False,4YR 5S,No,Yes,24.13972602739726,203,D,M,R
2022,7,209,New York Mets,Jonah Tong,533,P,2003-06-19,R/R,,,,226000,226000,230000,-230000,Yes,0.017699115044247787,True,HS SR,No,Yes,19.09041095890411,324,D,I,R
2022,7,210,San Diego Padres,Nick Vogt,332,OF,2000-08-04,R/R,,UC Santa Barbara,Big West,224300,224300,200000,-200000,Yes,-0.10833704859563086,False,4YR JR,No,Yes,21.964383561643835,122,D,K,R
2022,7,211,Cleveland Guardians,Javier Santos,,P,2003-06-02,L/R,Northwest Florida State College,,,222400,222400,130000,-130000,Yes,-0.4154676258992806,True,HS SR,No,Yes,19.136986301369863,,D,I,N
2022,7,212,Philadelphia Phillies,Caleb Ricketts,469,C,2000-05-10,L/R,,San Diego,WCC,220600,220600,220000,-220000,Yes,-0.0027198549410698096,False,4YR SR,No,Yes,22.2,257,D,L,R
2022,7,213,Cincinnati Reds,Trey Faltine,121,SS,2001-01-08,R/R,,Texas,Big 12,219000,219000,200000,-200000,Yes,-0.0867579908675799,False,4YR JR,No,Yes,21.534246575342465,-92,D,K,O
2022,7,214,Oakland Athletics,Yeniel Laboy,,SS,2004-05-11,L/R,Wabash Valley College,,,217200,217200,180000,-180000,Yes,-0.1712707182320442,True,HS SR,No,Yes,18.194520547945206,,D,H,N
2022,7,215,Atlanta Braves,Adam Maier,153,P,2001-11-26,R/R,,Oregon,Pac-12,215400,215400,1200000,-1200000,Yes,4.571030640668524,False,4YR JR,No,Yes,20.65205479452055,-62,D,J,O
2022,7,216,Seattle Mariners,Hogan Windish,,2B,1999-05-10,R/R,,UNC Greensboro,SoCon,213900,213900,20000,-20000,Yes,-0.9064983637213652,False,4YR 5S,No,Yes,23.202739726027396,,D,M,N
2022,7,217,St. Louis Cardinals,Alex Iadisernia,256,OF,2000-10-11,L/L,,Elon,CAA,212000,212000,210000,-210000,Yes,-0.009433962264150943,False,4YR JR,No,Yes,21.778082191780822,39,D,K,Q
2022,7,218,Toronto Blue Jays,Peyton Williams,363,1B,2000-09-14,L/L,,Iowa,Big Ten,210500,210500,200000,-200000,Yes,-0.0498812351543943,False,4YR JR,No,Yes,21.852054794520548,145,D,K,R
2022,7,219,Boston Red Sox,Caleb Bolden,,P,1998-12-19,R/R,,Pleasant Grove,,208800,208800,7500,-7500,Yes,-0.9640804597701149,False,4YR 5S,No,Yes,23.59178082191781,,D,M,N
2022,7,220,New York Yankees,Cam Schlittler,487,P,2001-02-05,R/R,,Northeastern,CAA,207500,207500,210000,-210000,Yes,0.012048192771084338,False,4YR JR,No,Yes,21.457534246575342,267,D,K,R
2022,7,221,Chicago White Sox,Mark McLaughlin,443,P,2001-02-14,R/R,,Tennessee,SEC,205800,205800,150000,-150000,Yes,-0.27113702623906705,False,4YR JR,No,Yes,21.432876712328767,222,D,K,R
2022,7,222,Milwaukee Brewers,Ben Metzinger,410,3B,1999-06-26,R/R,,Louisville,ACC,204500,204500,98000,-98000,Yes,-0.5207823960880196,False,4YR SR,No,Yes,23.073972602739726,188,D,M,R
2022,7,223,Houston Astros,A.J. Blubaugh,,P,2000-07-04,R/R,,Wisconsin-Milwaukee,,202900,202900,170000,-170000,Yes,-0.1621488417939872,False,4YR JR,No,Yes,22.04931506849315,,D,L,N
2022,7,224,Tampa Bay Rays,Blake Robertson,542,1B,2001-05-19,L/R,,Oklahoma,Big 12,201400,201400,200000,-200000,Yes,-0.006951340615690168,False,4YR JR,No,Yes,21.175342465753424,318,D,K,R
2022,7,225,Los Angeles Dodgers,Chris Campos,,P,2000-08-13,R/R,,Saint Mary's (CA),West Coast,199900,199900,200000,-200000,Yes,0.0005002501250625312,False,4YR SO,No,Yes,21.93972602739726,,D,K,N
2022,7,226,San Francisco Giants,Zach Morgan,306,C,2000-03-30,R/R,,Fresno State,MWC,198700,198700,120000,-120000,Yes,-0.39607448414695523,False,4YR SR,No,Yes,22.312328767123287,80,D,L,R
2022,8,227,Baltimore Orioles,Cameron Weston,642,P,2000-08-27,R/R,,Michigan,Big Ten,197400,197400,200000,-200000,Yes,0.013171225937183385,False,4YR JR,No,Yes,21.9013698630137,415,D,K,R
2022,8,228,Arizona Diamondbacks,Adrian Rodriguez,502,SS,2003-10-21,R/R,UAB,,,196000,196000,200000,-200000,Yes,0.02040816326530612,True,HS SR,No,Yes,18.75068493150685,274,D,H,R
2022,8,229,Texas Rangers,Matt Brosky,,P,1999-09-15,R/R,,Youngstown State,Horizon,194300,194300,5000,-5000,Yes,-0.9742665980442614,False,4YR SR,No,Yes,22.852054794520548,,D,L,N
2022,8,230,Pittsburgh Pirates,Cy Nielson,317,P,2001-02-25,R/L,,BYU,WCC,193200,193200,180000,-180000,Yes,-0.06832298136645963,False,4YR JR,No,Yes,21.4027397260274,87,D,K,R
2022,8,231,Washington Nationals,Chance Huff,269,P,2000-04-19,R/R,,Georgia Tech,ACC,191700,191700,190000,-190000,Yes,-0.008868022952529996,False,4YR SR,No,Yes,22.257534246575343,38,D,L,Q
2022,8,232,Miami Marlins,Dale Stanavich,476,P,1999-06-23,L/L,,Rutgers,Big Ten,190600,190600,48000,-48000,Yes,-0.7481636935991606,False,4YR SR,No,Yes,23.08219178082192,244,D,M,R
2022,8,233,Chicago Cubs,Mason McGwire,,P,2004-01-05,R/R,,,,189100,378200,200000,-200000,Yes,0.05764145954521417,True,HS SR,No,Yes,18.542465753424658,,D,H,N
2022,8,234,Minnesota Twins,Zebby Matthews,,P,2000-05-22,R/R,,Western Carolina,SoCon,187900,375800,130000,-130000,Yes,-0.3081426290580096,False,4YR SR,No,Yes,22.167123287671235,,D,L,N
2022,8,235,Kansas City Royals,Wesley Scott,,P,2001-03-02,R/R,,Walters State CC,,186500,373000,180000,-180000,Yes,-0.03485254691689008,False,JC J2,Yes,Yes,21.389041095890413,,D,K,N
2022,8,236,Colorado Rockies,Davison Palermo,521,P,1999-12-16,R/R,,North Carolina,ACC,185300,370600,180000,-180000,Yes,-0.028602266594711278,False,4YR SR,No,Yes,22.6,285,D,L,R
2022,8,237,Detroit Tigers,Jake Miller,,P,2001-06-27,L/L,,Valparaiso,,184000,368000,150000,-150000,Yes,-0.18478260869565216,False,4YR JR,No,Yes,21.068493150684933,,D,K,N
2022,8,238,Los Angeles Angels,Dylan Phillips,278,P,1999-06-16,L/L,,Kansas State,Big 12,182900,365800,43000,-43000,Yes,-0.764898851831602,False,4YR SR,No,Yes,23.101369863013698,40,D,M,Q
2022,8,239,New York Mets,Dylan Tebrake,380,P,1999-07-13,R/R,,Creighton,Big East,181900,363800,140000,-140000,Yes,-0.2303463441451347,False,4YR SR,No,Yes,23.027397260273972,141,D,M,R
2022,8,240,San Diego Padres,Griffin Doersching,,1B,1998-08-12,R/R,,Oklahoma State,Big 12,180900,361800,25000,-25000,Yes,-0.8618021006080707,False,4YR 5S,No,Yes,23.945205479452056,,D,M,N
2022,8,241,Cleveland Guardians,Jackson Humphries,149,P,2004-07-20,R/L,Campbell,,,180000,360000,600000,-600000,Yes,2.3333333333333335,True,HS SR,No,Yes,18.002739726027396,-92,D,H,O
2022,8,242,Philadelphia Phillies,Alex RaoAlex Rao,,P,1999-10-25,R/R,,Notre Dame,ACC,179000,358000,73000,-73000,Yes,-0.5921787709497207,False,4YR SR,No,Yes,22.742465753424657,,D,L,N
2022,8,243,Cincinnati Reds,Chris McElvain,172,P,2000-09-15,R/R,,Vanderbilt,SEC,178200,356400,180000,-180000,Yes,0.010101010101010102,False,4YR JR,No,Yes,21.84931506849315,-71,D,K,O
2022,8,244,Oakland Athletics,Micah Dallas,340,P,2000-04-14,R/R,,Texas A&M,SEC,177100,354200,130000,-130000,Yes,-0.26595143986448333,False,4YR SR,No,Yes,22.27123287671233,96,D,L,R
2022,8,245,Atlanta Braves,Jason Franks,,P,1999-01-23,R/R,,Cal Poly,Big West,176400,352800,2500,-2500,Yes,-0.985827664399093,False,4YR 5S,No,Yes,23.495890410958904,,D,M,N
2022,8,246,Seattle Mariners,Tatem Levins,553,C,1999-05-29,L/R,,Pittsburgh,ACC,175600,351200,50000,-50000,Yes,-0.715261958997722,False,4YR SR,No,Yes,23.15068493150685,307,D,M,R
2022,8,247,St. Louis Cardinals,Cade Winquest,709,P,2000-04-30,R/R,,UT Arlington,WAC,174600,349200,170000,-170000,Yes,-0.026345933562428408,False,4YR SR,No,Yes,22.22739726027397,462,D,L,R
2022,8,248,Toronto Blue Jays,Dylan Rock,360,OF,1998-08-21,R/R,,Texas A&M,SEC,173900,347800,23000,-23000,Yes,-0.8677400805060379,False,4YR 5S,No,Yes,23.92054794520548,112,D,M,R
2022,8,249,Boston Red Sox,Jonathan Brand,544,P,2000-02-20,R/R,,Miami (OH),MAC,173200,346400,7500,-7500,Yes,-0.9566974595842956,False,4YR SR,No,Yes,22.41917808219178,295,D,L,R
